scorer,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000
45,1345.263,797.115,0.9990000128746033,1274.371,722.504,0.9869999885559082,1123.471,635.958,0.9290000200271606,1339.209,620.529,0.9789999723434448,1140.349,515.15,0.9769999980926514,1270.12,810.082,0.9990000128746033,1060.311,699.718,0.9620000123977661,988.327,571.42,0.9670000076293945,922.699,475.289,0.9990000128746033,891.499,590.037,0.996999979019165,313.801,455.513,0.9990000128746033,274.443,444.759,0.996999979019165,268.067,475.802,0.9520000219345093,277.07,508.002,0.9990000128746033
46,1351.34,797.877,0.9990000128746033,1282.409,726.728,0.9940000176429749,1131.98,636.05,0.8769999742507935,1348.209,629.292,0.9909999966621399,1154.835,523.05,0.984000027179718,1277.214,813.049,0.996999979019165,1068.287,699.253,0.8939999938011169,995.381,572.932,0.968999981880188,929.818,480.763,0.9990000128746033,891.868,592.219,0.9980000257492065,320.93,455.115,1.0,273.417,444.976,0.9950000047683716,268.055,475.928,0.9599999785423279,275.327,507.691,0.9990000128746033
47,1355.937,801.542,0.9990000128746033,1285.515,730.91,0.9929999709129333,1131.954,643.883,0.9309999942779541,1354.348,634.291,0.9800000190734863,1154.964,523.604,0.9819999933242798,1283.58,818.453,0.9990000128746033,1076.494,708.393,0.925000011920929,996.933,580.129,0.9810000061988831,934.689,485.221,1.0,899.278,597.853,0.9990000128746033,325.411,458.24,1.0,274.258,444.376,0.9959999918937683,267.913,475.993,0.9620000123977661,274.973,515.314,0.9990000128746033
48,1364.09,805.752,0.9990000128746033,1299.273,732.323,0.9950000047683716,1147.981,651.912,0.871999979019165,1355.124,635.494,0.984000027179718,1164.189,531.192,0.9789999723434448,1293.029,821.495,0.9980000257492065,1084.299,715.205,0.921999990940094,1011.384,587.935,0.9769999980926514,936.529,489.89,0.9990000128746033,900.063,603.526,0.9980000257492065,331.67,457.954,1.0,267.447,444.349,0.9929999709129333,267.825,476.026,0.9169999957084656,273.889,506.735,0.9950000047683716
49,1370.939,812.661,0.9980000257492065,1301.315,737.832,0.9929999709129333,1147.987,651.941,0.8970000147819519,1365.206,642.658,0.9900000095367432,1164.107,532.409,0.9769999980926514,1300.736,826.54,0.9990000128746033,1092.112,715.591,0.902999997138977,1014.005,588.234,0.9679999947547913,938.302,491.544,0.9990000128746033,906.965,606.823,0.9959999918937683,337.313,458.553,1.0,275.543,438.173,0.9929999709129333,260.511,468.857,0.9909999966621399,272.198,499.926,0.9980000257492065
50,1379.569,815.294,0.9990000128746033,1306.691,741.362,0.9900000095367432,1155.549,659.911,0.9539999961853027,1370.63,645.108,0.984000027179718,1171.984,539.368,0.9890000224113464,1309.199,828.868,0.996999979019165,1099.557,724.602,0.9480000138282776,1020.734,595.696,0.9670000076293945,947.083,497.532,1.0,908.533,610.979,0.9990000128746033,346.34,457.851,0.9990000128746033,299.492,444.329,0.9229999780654907,260.779,467.685,0.9860000014305115,267.973,491.519,0.996999979019165
51,1386.844,814.98,0.9980000257492065,1316.362,746.087,0.9929999709129333,1171.545,667.807,0.9079999923706055,1379.176,651.181,0.9879999756813049,1171.959,539.629,0.9549999833106995,1313.92,835.288,0.9990000128746033,1108.714,731.199,0.9409999847412109,1035.805,603.463,0.9520000219345093,951.181,502.125,0.9990000128746033,914.556,618.957,0.9980000257492065,351.828,459.863,0.9990000128746033,299.884,444.665,0.9660000205039978,259.66,460.921,0.9779999852180481,268.648,490.544,0.9980000257492065
52,1388.057,819.807,0.9980000257492065,1323.721,748.188,0.9929999709129333,1171.903,667.968,0.9330000281333923,1381.526,651.766,0.9860000014305115,1180.364,547.216,0.9760000109672546,1323.822,837.573,0.996999979019165,1116.234,731.356,0.8479999899864197,1036.895,603.851,0.9629999995231628,953.876,506.625,0.9990000128746033,923.389,622.092,0.9959999918937683,363.489,458.906,0.9990000128746033,306.686,445.429,0.9860000014305115,259.957,448.822,0.9980000257492065,273.872,491.114,0.9990000128746033
53,1396.442,822.666,1.0,1330.971,749.135,0.9929999709129333,1187.498,675.912,0.9369999766349792,1386.469,652.151,0.9819999933242798,1195.827,555.2,0.9549999833106995,1324.565,841.706,0.9950000047683716,1123.493,740.04,0.9750000238418579,1051.066,612.758,0.9710000157356262,963.714,513.541,1.0,932.102,626.209,0.9990000128746033,368.12,459.667,0.9959999918937683,308.322,445.011,0.9940000176429749,261.129,444.577,0.9980000257492065,275.36,489.946,0.9980000257492065
54,1402.877,828.896,0.9980000257492065,1334.006,756.1,0.9959999918937683,1195.956,676.477,0.9279999732971191,1394.907,660.886,0.9909999966621399,1202.697,555.616,0.984000027179718,1335.536,842.238,0.9990000128746033,1132.455,747.16,0.8920000195503235,1053.154,618.877,0.9739999771118164,969.039,518.219,0.9990000128746033,938.847,635.69,0.9950000047683716,378.564,465.326,0.996999979019165,315.006,444.629,0.9919999837875366,261.163,444.656,0.9990000128746033,275.553,488.281,0.996999979019165
55,1409.442,831.168,0.9990000128746033,1340.504,761.661,0.9929999709129333,1203.676,683.902,0.9100000262260437,1402.312,666.223,0.9810000061988831,1211.889,555.688,0.9679999947547913,1341.971,845.58,0.996999979019165,1140.333,747.383,0.953000009059906,1061.924,620.258,0.9649999737739563,976.667,522.664,0.9990000128746033,945.069,637.157,0.9980000257492065,384.341,459.951,0.9990000128746033,314.851,444.616,0.9929999709129333,260.089,444.605,1.0,276.851,489.43,0.9980000257492065
56,1418.727,830.909,0.996999979019165,1349.788,762.735,0.9959999918937683,1211.991,691.918,0.906000018119812,1402.989,667.252,0.9869999885559082,1212.44,564.614,0.9900000095367432,1349.679,852.741,0.9990000128746033,1147.813,755.572,0.9309999942779541,1068.497,628.057,0.9779999852180481,983.549,524.447,0.9990000128746033,950.159,643.399,0.9990000128746033,395.713,458.832,0.9990000128746033,314.869,444.754,0.9950000047683716,261.366,444.394,0.9990000128746033,274.9,488.972,0.9990000128746033
57,1419.969,835.21,0.9980000257492065,1356.815,764.464,0.9929999709129333,1219.337,692.235,0.9639999866485596,1411.471,673.89,0.9919999837875366,1227.85,571.352,0.9800000190734863,1355.756,855.329,0.9980000257492065,1156.776,763.452,0.9279999732971191,1079.511,635.019,0.9700000286102295,985.21,531.701,0.9990000128746033,956.101,652.989,0.9959999918937683,405.071,459.303,0.9990000128746033,321.555,442.909,0.9980000257492065,261.996,444.43,0.9990000128746033,275.04,487.493,1.0
58,1425.244,837.686,0.9990000128746033,1361.927,770.533,0.996999979019165,1227.954,699.797,0.8399999737739563,1417.87,675.617,0.9900000095367432,1227.955,571.444,0.9789999723434448,1361.148,857.284,0.9990000128746033,1164.237,763.343,0.9139999747276306,1090.606,637.55,0.9679999947547913,995.963,538.213,0.9990000128746033,964.639,653.267,0.9980000257492065,411.694,454.962,1.0,321.873,438.579,0.9990000128746033,261.72,444.334,0.9990000128746033,273.244,485.507,0.9980000257492065
59,1429.25,839.419,0.9990000128746033,1369.523,773.925,0.9900000095367432,1235.528,700.196,0.9409999847412109,1419.713,678.455,0.9919999837875366,1235.94,578.055,0.9950000047683716,1367.091,859.505,0.9990000128746033,1171.608,763.822,0.9589999914169312,1098.696,644.479,0.9810000061988831,1000.884,539.471,0.9990000128746033,972.558,659.783,0.9980000257492065,420.675,447.569,1.0,326.469,434.658,0.9990000128746033,268.701,436.48,0.9990000128746033,269.789,475.77,0.9980000257492065
60,1435.311,843.787,0.9959999918937683,1372.466,779.387,0.9940000176429749,1235.448,708.022,0.953000009059906,1426.797,683.111,0.9919999837875366,1244.528,582.264,0.9919999837875366,1371.725,865.424,0.9990000128746033,1173.056,763.631,0.9559999704360962,1107.613,651.942,0.9700000286102295,1007.287,548.071,0.9990000128746033,979.853,668.459,0.9990000128746033,427.435,443.865,1.0,330.593,428.966,0.9959999918937683,269.064,433.85,0.9990000128746033,268.951,475.696,0.9980000257492065
61,1435.825,843.759,0.9959999918937683,1377.926,780.599,0.9950000047683716,1243.99,708.087,0.925000011920929,1429.702,683.786,0.9900000095367432,1251.302,587.468,0.9779999852180481,1377.259,869.5,0.9990000128746033,1188.344,779.404,0.9459999799728394,1109.41,652.578,0.9599999785423279,1016.485,554.415,0.9990000128746033,988.346,670.913,0.9990000128746033,432.077,444.022,1.0,338.24,432.292,0.9959999918937683,269.226,433.924,0.996999979019165,269.522,477.397,0.9929999709129333
62,1442.891,845.046,0.9990000128746033,1381.455,787.836,0.9919999837875366,1251.761,715.712,0.9229999780654907,1434.337,692.525,0.996999979019165,1259.872,587.485,0.9739999771118164,1381.259,870.775,0.9990000128746033,1196.126,779.313,0.8740000128746033,1116.711,660.349,0.9760000109672546,1019.314,555.84,0.9990000128746033,998.481,679.563,0.9990000128746033,439.016,442.52,1.0,339.994,433.467,0.9779999852180481,290.437,428.561,0.9810000061988831,269.013,473.807,0.9890000224113464
63,1444.339,846.212,0.9990000128746033,1387.781,789.869,0.9919999837875366,1260.148,715.868,0.8349999785423279,1440.201,698.175,0.9950000047683716,1266.837,595.049,0.9909999966621399,1387.985,872.124,0.9980000257492065,1203.371,787.793,0.9589999914169312,1125.643,667.08,0.9769999980926514,1030.716,562.636,1.0,1004.253,686.596,0.9990000128746033,449.249,442.241,0.9959999918937683,363.003,427.5,0.9739999771118164,300.404,428.592,0.9670000076293945,260.064,438.858,1.0
64,1444.172,850.669,0.9990000128746033,1388.473,795.436,0.972000002861023,1267.642,724.599,0.9629999995231628,1440.282,699.11,0.996999979019165,1275.884,603.055,0.9769999980926514,1388.818,875.065,0.996999979019165,1211.431,788.22,0.9409999847412109,1132.545,667.924,0.9610000252723694,1034.859,570.55,0.9990000128746033,1013.689,693.585,0.9990000128746033,459.577,438.937,0.9570000171661377,369.74,426.082,0.9940000176429749,305.499,429.526,0.9959999918937683,261.686,439.708,1.0
65,1443.661,852.128,0.9980000257492065,1397.286,796.315,0.984000027179718,1276.153,731.509,0.8930000066757202,1445.233,706.319,0.9959999918937683,1282.864,603.726,0.9760000109672546,1394.702,874.914,0.9990000128746033,1227.872,803.863,0.8230000138282776,1141.511,674.954,0.9819999933242798,1048.385,572.086,0.9990000128746033,1023.783,699.262,0.9980000257492065,466.088,436.316,0.9980000257492065,373.338,426.339,0.9950000047683716,305.374,429.05,0.9900000095367432,259.592,440.333,1.0
66,1444.918,853.212,0.996999979019165,1402.236,805.331,0.9760000109672546,1283.782,731.981,0.9279999732971191,1449.453,709.816,0.996999979019165,1292.512,610.964,0.9900000095367432,1395.875,882.58,0.9990000128746033,1244.499,811.3,0.7850000262260437,1148.353,678.115,0.9739999771118164,1055.262,580.43,0.9990000128746033,1035.128,702.856,0.996999979019165,470.28,431.409,0.9990000128746033,379.497,420.091,0.9990000128746033,307.651,422.255,0.996999979019165,260.713,440.126,1.0
67,1445.485,852.453,0.9909999966621399,1410.636,806.475,0.9890000224113464,1299.077,740.089,0.953000009059906,1451.261,713.072,0.9860000014305115,1292.279,613.154,0.9769999980926514,1398.29,883.48,0.9990000128746033,1251.898,819.828,0.9150000214576721,1158.661,683.297,0.9760000109672546,1065.108,586.361,0.9990000128746033,1045.893,709.842,0.9990000128746033,480.877,427.657,0.9980000257492065,388.577,416.697,0.9990000128746033,317.087,420.71,0.9900000095367432,268.087,439.328,0.9990000128746033
68,1445.123,859.658,0.9860000014305115,1412.694,811.253,0.9919999837875366,1308.042,740.376,0.9309999942779541,1451.768,714.246,0.9940000176429749,1307.818,619.554,0.9670000076293945,1403.43,883.75,0.996999979019165,1259.66,819.919,0.8679999709129333,1172.575,689.823,0.9829999804496765,1075.774,588.068,0.9990000128746033,1052.348,717.602,0.9980000257492065,490.269,423.403,0.9980000257492065,390.6,412.307,0.9990000128746033,321.807,419.435,0.9919999837875366,268.824,438.626,0.9990000128746033
69,1445.008,851.565,0.9940000176429749,1417.949,820.799,0.9879999756813049,1315.048,747.981,0.9509999752044678,1451.799,721.583,0.996999979019165,1316.228,619.626,0.9729999899864197,1403.787,884.778,0.9980000257492065,1267.34,820.88,0.9380000233650208,1180.312,692.946,0.9670000076293945,1082.219,594.037,0.9990000128746033,1066.639,719.247,0.996999979019165,497.73,418.417,1.0,394.679,410.981,0.9929999709129333,322.862,418.891,0.968999981880188,269.122,436.805,1.0
70,1444.629,851.178,0.9829999804496765,1419.306,827.084,0.9900000095367432,1323.802,755.94,0.9319999814033508,1451.988,724.839,0.9940000176429749,1315.752,627.644,0.9869999885559082,1412.195,886.028,0.9990000128746033,1276.269,827.392,0.9179999828338623,1190.294,699.556,0.9670000076293945,1095.21,600.246,0.9990000128746033,1077.31,725.67,0.9990000128746033,502.198,415.712,1.0,395.276,404.738,0.9980000257492065,332.208,412.398,0.9729999899864197,272.035,435.16,1.0
71,1443.513,851.819,0.9649999737739563,1420.078,828.06,0.9900000095367432,1324.049,755.942,0.9039999842643738,1457.648,730.93,0.9800000190734863,1332.14,635.441,0.9589999914169312,1418.785,884.828,0.9980000257492065,1276.475,827.206,0.8560000061988831,1203.483,701.032,0.9570000171661377,1105.246,603.256,0.9990000128746033,1084.287,733.909,0.9980000257492065,508.184,410.961,1.0,403.763,401.206,0.9980000257492065,332.441,411.734,0.972000002861023,273.876,434.719,1.0
72,1451.326,852.038,0.8289999961853027,1428.251,827.601,0.9909999966621399,1340.097,763.918,0.9070000052452087,1458.979,731.148,0.9929999709129333,1332.251,635.453,0.9620000123977661,1419.509,885.71,0.9990000128746033,1284.842,835.409,0.9459999799728394,1211.838,709.032,0.9580000042915344,1113.217,609.274,0.9990000128746033,1099.5,734.827,0.9980000257492065,514.996,410.349,1.0,410.947,396.658,0.9940000176429749,339.653,412.142,0.9829999804496765,274.967,434.05,1.0
73,1459.646,843.318,0.9610000252723694,1428.258,836.661,0.9929999709129333,1347.439,772.33,0.8939999938011169,1459.77,740.023,0.9900000095367432,1340.186,643.444,0.9739999771118164,1419.97,891.378,0.9959999918937683,1300.901,843.518,0.9580000042915344,1220.509,715.574,0.9729999899864197,1127.826,618.743,0.9980000257492065,1110.809,739.56,0.9990000128746033,522.547,407.025,1.0,417.894,395.534,0.9829999804496765,339.747,411.546,0.9950000047683716,277.233,433.255,1.0
74,1467.686,844.245,0.968999981880188,1428.831,837.998,0.9929999709129333,1356.111,772.278,0.7749999761581421,1458.681,746.165,0.9850000143051147,1347.637,645.27,0.9629999995231628,1420.193,892.972,0.996999979019165,1308.565,843.843,0.9520000219345093,1234.628,716.762,0.9639999866485596,1139.649,620.425,0.9990000128746033,1120.098,747.359,0.9980000257492065,528.292,403.028,1.0,427.075,395.283,0.9629999995231628,340.326,404.479,0.9890000224113464,278.183,433.529,1.0
75,1475.504,851.651,0.23999999463558197,1434.546,837.851,0.9869999885559082,1363.511,779.783,0.8690000176429749,1459.836,747.49,0.9760000109672546,1355.633,651.488,0.9290000200271606,1420.211,892.941,0.9929999709129333,1308.678,844.161,0.9599999785423279,1243.833,724.29,0.9589999914169312,1146.612,620.072,0.9990000128746033,1134.777,748.6,0.9980000257492065,534.138,401.099,1.0,435.512,394.052,0.9900000095367432,349.169,404.089,0.9890000224113464,283.892,430.357,0.9990000128746033
76,1451.82,852.142,0.05000000074505806,1430.595,836.941,0.9940000176429749,1371.94,787.924,0.9160000085830688,1460.889,755.48,0.9539999961853027,1355.672,651.657,0.9089999794960022,1420.155,893.308,0.9940000176429749,1317.724,843.865,0.9649999737739563,1252.2,731.903,0.953000009059906,1161.361,627.96,0.9990000128746033,1147.967,754.584,0.9990000128746033,539.001,400.534,0.9990000128746033,442.806,390.142,0.9959999918937683,355.333,402.271,0.9919999837875366,284.949,430.157,0.9990000128746033
77,1443.942,843.72,0.04699999839067459,1435.083,842.304,0.9909999966621399,1387.92,795.63,0.824999988079071,1460.322,755.645,0.8420000076293945,1371.88,659.693,0.8550000190734863,1420.267,892.998,0.9890000224113464,1323.589,852.593,0.9660000205039978,1266.826,732.576,0.9670000076293945,1175.716,635.64,0.9990000128746033,1163.083,758.984,0.9980000257492065,547.763,398.307,1.0,453.71,389.442,0.9980000257492065,365.022,401.544,0.9919999837875366,291.181,428.083,1.0
78,1451.843,844.192,0.02800000086426735,1441.07,842.586,0.9980000257492065,1395.854,795.869,0.9549999833106995,1460.112,756.621,0.8330000042915344,1371.935,660.451,0.6679999828338623,1427.409,892.541,0.968999981880188,1340.01,859.974,0.9459999799728394,1276.174,739.375,0.9649999737739563,1186.438,636.921,0.9990000128746033,1171.783,765.002,0.9980000257492065,556.061,397.725,0.9990000128746033,458.966,387.766,0.9990000128746033,364.52,396.913,0.9789999723434448,300.266,427.568,0.9990000128746033
79,299.991,435.948,0.01899999938905239,1436.541,843.454,0.9409999847412109,1395.804,804.047,0.9300000071525574,1460.214,756.813,0.7960000038146973,1364.13,660.98,0.8880000114440918,1427.214,892.334,0.9120000004768372,1347.844,860.304,0.953000009059906,1284.89,748.116,0.9710000157356262,1195.387,646.028,0.9990000128746033,1189.208,772.223,0.9990000128746033,565.952,395.449,1.0,459.592,385.165,0.9990000128746033,364.473,396.543,0.9670000076293945,307.265,426.472,0.9990000128746033
80,307.521,426.965,0.035999998450279236,1443.035,844.114,0.9589999914169312,1404.376,811.69,0.875,1460.709,747.634,0.6570000052452087,1379.332,667.325,0.9570000171661377,1435.884,884.609,0.7950000166893005,1363.17,884.144,0.906000018119812,1297.921,748.832,0.9610000252723694,1210.663,651.967,0.9990000128746033,1202.087,779.782,0.9980000257492065,572.056,394.645,0.9990000128746033,466.537,380.172,0.9980000257492065,364.364,396.125,0.9490000009536743,315.825,422.737,0.9980000257492065
81,308.668,420.099,0.03500000014901161,1437.231,851.751,0.9440000057220459,1411.964,812.35,0.9409999847412109,1452.076,747.432,0.18000000715255737,1380.087,668.032,0.9169999957084656,1428.155,892.574,0.6119999885559082,1364.961,876.14,0.9340000152587891,1307.954,754.984,0.9649999737739563,1226.347,652.306,0.9990000128746033,1212.468,783.795,0.9990000128746033,579.629,386.597,1.0,467.994,378.798,0.9929999709129333,370.122,387.499,0.9950000047683716,317.043,418.928,0.9990000128746033
82,1484.017,852.16,0.09099999815225601,1443.406,852.595,0.984000027179718,1404.563,820.147,0.9509999752044678,1452.073,755.842,0.11800000071525574,1387.909,668.289,0.9470000267028809,1429.217,892.043,0.9789999723434448,1379.767,900.205,0.9570000171661377,1323.631,757.176,0.9599999785423279,1242.183,655.585,0.9980000257492065,1227.782,789.296,0.9980000257492065,586.39,383.639,1.0,468.299,377.918,0.9940000176429749,371.786,387.133,0.996999979019165,317.494,413.287,0.9980000257492065
83,1475.366,859.759,0.13300000131130219,1443.737,853.258,0.9990000128746033,1404.637,821.238,0.9660000205039978,1460.265,763.921,0.18799999356269836,1395.805,676.008,0.9549999833106995,1427.823,898.555,0.9750000238418579,1380.69,892.401,0.8420000076293945,1339.958,764.407,0.968999981880188,1259.725,659.161,0.9980000257492065,1249.046,795.751,0.9980000257492065,588.723,381.871,1.0,491.03,373.418,0.9869999885559082,370.339,386.49,0.984000027179718,323.715,411.458,1.0
84,1435.498,875.011,0.3409999907016754,1441.144,852.567,0.9980000257492065,1404.661,826.659,0.9480000138282776,1460.225,772.343,0.07599999755620956,1412.081,676.621,0.949999988079071,1427.401,898.696,0.9850000143051147,1396.412,907.91,0.9049999713897705,1347.807,770.791,0.9810000061988831,1280.382,667.647,0.996999979019165,1259.657,796.901,0.9959999918937683,596.337,380.171,1.0,501.669,369.682,0.9850000143051147,380.189,380.395,0.9710000157356262,323.547,410.929,1.0
85,1467.904,851.69,0.4699999988079071,1436.318,859.825,0.9879999756813049,1411.782,827.254,0.921999990940094,1460.42,779.8,0.019999999552965164,1411.927,677.157,0.9660000205039978,1427.512,899.798,0.9860000014305115,1395.986,915.316,0.9470000267028809,1362.828,779.43,0.9779999852180481,1295.89,667.824,0.9980000257492065,1283.598,804.673,0.9990000128746033,603.784,377.651,1.0,501.473,368.718,0.9900000095367432,380.17,380.227,0.9760000109672546,325.34,410.799,0.9990000128746033
86,1451.683,859.698,0.11699999868869781,1444.476,845.574,0.9940000176429749,1404.576,826.748,0.8399999737739563,1460.142,779.892,0.14100000262260437,1412.31,677.705,0.968999981880188,1420.18,924.142,0.22599999606609344,1396.597,908.099,0.9279999732971191,1373.203,779.629,0.9779999852180481,1312.629,667.912,0.9990000128746033,1296.64,812.266,0.9980000257492065,604.9,379.492,1.0,507.19,365.017,0.9940000176429749,380.144,380.214,0.9700000286102295,332.014,411.413,0.996999979019165
87,324.248,404.23,0.020999999716877937,1340.979,828.14,0.2849999964237213,1411.569,835.502,0.6460000276565552,,,0.0,1419.892,677.17,0.921999990940094,1427.753,900.116,0.1120000034570694,1405.074,908.963,0.9179999828338623,1378.482,779.782,0.9900000095367432,1322.973,668.052,0.9990000128746033,1310.731,812.891,0.9980000257492065,609.68,379.635,1.0,507.239,364.67,0.9929999709129333,386.693,380.223,0.9860000014305115,332.297,405.633,0.9980000257492065
